@ Codigo CNO-11: 1111,"MIEMBROS DEL PODER EJECUTIVO (NACIONAL, AUTONOMICO Y LOCAL) Y DEL PODER LEGISLATIVO",,,,,,,,,
"GPR:
F; G; J; L","SECTOR DE ACTIVIDAD (CNAE):
?  84: Administracion Publica y defensa; Seguridad Social obligatoria",,,,,,,,,
"OCUPACIONES INCLUIDAS:
-  Presidentes del Gobierno
-  Ministros del gobierno
-  Diputados al Parlamento
"POSIBLES MENCIONES EN EL CUADRO DE ENFERMEDADES PROFESIONALES:
-  2A01: Hipoacusia o sordera profesional por ruido
-  2D02:  enfermedades  provocadas  por  posturas  forzadas  y  movimientos  repetitivos  en  el  trabajo: Epicondilitis y Epitrocleitis
-  3B01: Enfermedades infecciosas o parasitarias transmitidas al hombre por sus productos o cadaveres",,,,,,,,,,
Codigo CNO-11:  9441,RECOGEDORES DE RESIDUOS,,,,,,,,,
REQUERIMIENTOS,GRADO,,,,,REQUERIMIENTOS,GRADO,,,
,1,2,3,4,,,1,2,3,4
Carga fisica,,,X,,,Carga mental,,,,
Carga biomecanica,,,,,,Comunicacion,X,,,
Columna cervical,,,X,,,Atencion al publico,X,,,
Columna dorsolumbar,,,X,,,Toma de decisiones,X,,,
Hombro,,,X,,,Atencion/complejidad,,X,,
Codo,,,X,,,Apremio,,X,,
Mano,,,X,,,Dependencia,,X,,
Cadera,,,X,,,Vision,,,,
Rodilla,,,X,,,Agudeza visual,,X,,
Tobillo/pie,,,X,,,Campo visual,,X,,
Manejo de cargas,,,X,,,Audicion,X,,,
Trabajo de precision,X,,,,,Voz,X,,,
Sedestacion,X,,,,,Sensibilidad,,,,
Bipedestacion,,,,,,Superficial,,X,,
Estatica,X,,,,,Profunda,,,X,
Dinamica,,,X,,,,,,,
Marcha por terreno irregular,,X,,,,,,,,
"Nota: Si la recogida de basuras se realiza mediante camion por la red viaria, el apremio y la dependencia deberan aumentarse un grado. Si realizan tareas de conduccion, el campo visual y la agudeza visual seran grado 3.",,,,,,,,,,
,,,,,,,,,,
POSIBLES RIESGOS  Y CIRCUNSTANCIAS ESPECIFICAS,,,,,,,,,,
"POSIBLES RIESGOS DERIVADOS DEL AMBIENTE LABORAL:
- Inhalacion de polvo, humos, gases o vapores
- Exposicion al  ruido
- Exposicion a sustancias sensibilizantes
- Exposicion a agentes biologicos
- Exposicion a ambientes termicos o luminicos inadecuados",,,,,,,,,,
"POSIBLES RIESGOS DERIVADOS DEL MATERIAL/HERRAMIENTAS DE TRABAJO:
-  Manejo de vehiculos
-  Manejo de maquinaria que origina vibraciones
-  Manejo de equipos o herramientas con elementos cortantes, punzantes o perforantes
-  Los relacionados con posturas forzadas, posturas mantenidas o manejo de cargas",,,,,,,,,,
"CIRCUNSTANCIAS ESPECIFICAS DEL MEDIO LABORAL:
-  Trabajos en intemperie
-  Trabajo nocturno
-  Trabajos a turnos",,,,,,,,,,
@ Codigo CNO-11:  9442,"CLASIFICADORES DE DESECHOS, OPERARIOS DE PUNTO LIMPIO Y RECOGEDORES DE CHATARRA",,,,,,,,,
"GPR:
A; B; C; D; M","SECTOR DE ACTIVIDAD (CNAE):
?  38: Recogida, tratamiento y eliminacion de residuos; valorizacion",,,,,,,,,
"OCUPACIONES INCLUIDAS:
-  Clasificadores de planta de reciclaje
-  Operarios de punto limpio
-  Recogedores de chatarra
-  Recogedores de carton
-  Recogedores selectivos de residuos",,"OCUPACIONES AFINES NO INCLUIDAS:
-  9442: Peones recogedores de basura",,,,,,,,
"REFERENCIAS:
Cualificacion profesional (CNCP):  limpieza en espacios abiertos e instalaciones industriales: RD 1179/08, BOE 26/07/08; SEA406_1
Permisos administrativos: no requiere certificacion especifica",,,,,,,,,,
"COMPETENCIAS Y TAREAS:
Los clasificadores de desechos identifican y clasifican materiales de desecho que pueden ser reciclados y los colocan en compartimentos designados para su venta o eliminacion posterior. Pueden comprar esos materiales, buscarlos en vertederos o en lugares publicos, o trabajar en una empresa de reciclado.
Entre sus tareas se incluyen:
-  recoger materiales para su reciclado en establecimientos domesticos, comerciales e industriales, o en lugares publicos como las calles;
-  clasificar papel, vidrio, plastico, aluminio u otros materiales de reciclado por tipos;
-  colocar esos materiales en compartimentos designados;
-  identificar y retirar mobiliario, equipos, maquinas o componentes que puedan repararse o reutilizarse;
-  vender materiales reciclables o reutilizables.",,,,,,,,,,
"POSIBLES MENCIONES EN EL CUADRO DE ENFERMEDADES PROFESIONALES:
-  2A01: Hipoacusia o sordera profesional por ruido
-  2D02:  Enfermedades  provocadas  por  posturas  forzadas  y    movimientos  repetitivos  en    el  trabajo: Epicondilitis y Epitrocleitis
-  3B01: Enfermedades infecciosas o parasitarias transmitidas al hombre por sus productos o cadaveres",,,,,,,,,,
Codigo CNO-11:  9442,"CLASIFICADORES DE DESECHOS, OPERARIOS DE PUNTO LIMPIO Y RECOGEDORES DE CHATARRA",,,,,,,,,
REQUERIMIENTOS,GRADO,,,,,REQUERIMIENTOS,GRADO,,,
,1,2,3,4,,,1,2,3,4
Carga fisica,,,X,,,Carga mental,,,,
Carga biomecanica,,,,,,Comunicacion,X,,,
Columna cervical,,,X,,,Atencion al publico,X,,,
Columna dorsolumbar,,,X,,,Toma de decisiones,X,,,
Hombro,,,X,,,Atencion/complejidad,,X,,
Codo,,,X,,,Apremio,,X,,
Mano,,,X,,,Dependencia,,X,,
Cadera,,,X,,,Vision,,,,
Rodilla,,,X,,,Agudeza visual,,X,,
Tobillo/pie,,,X,,,Campo visual,,X,,
Manejo de cargas,,,X,,,Audicion,X,,,
Trabajo de precision,X,,,,,Voz,X,,,
Sedestacion,X,,,,,Sensibilidad,,,,
Bipedestacion,,,,,,Superficial,,X,,
Estatica,X,,,,,Profunda,,,X,
Dinamica,,,X,,,,,,,
Marcha por terreno irregular,,X,,,,,,,,
"Nota: si realizan conduccion, el campo visual y la agudeza visual seran grado 3.",,,,,,,,,,
,,,,,,,,,,
POSIBLES RIESGOS  Y CIRCUNSTANCIAS ESPECIFICAS,,,,,,,,,,
"POSIBLES RIESGOS DERIVADOS DEL AMBIENTE LABORAL:
- Inhalacion de polvo, humos, gases o vapores
- Exposicion al  ruido
- Exposicion a sustancias sensibilizantes
- Exposicion a agentes biologicos
- Exposicion a ambientes termicos o luminicos inadecuados",,,,,,,,,,
"POSIBLES RIESGOS DERIVADOS DEL MATERIAL/HERRAMIENTAS DE TRABAJO:
-  Manejo de vehiculos
-  Manejo de maquinaria que origina vibraciones
-  Manejo de equipos o herramientas con elementos cortantes, punzantes o perforantes
-  Los relacionados con posturas forzadas, posturas mantenidas o manejo de cargas",,,,,,,,,,
"CIRCUNSTANCIAS ESPECIFICAS DEL MEDIO LABORAL:
-  Trabajos en intemperie
-  Trabajo nocturno
-  Trabajos a turnos",,,,,,,,,,
@ Codigo CNO-11:  9443,BARRENDEROS Y AFINES,,,,,,,,,
"GPR:
A; B; C; D","SECTOR DE ACTIVIDAD (CNAE):
-  38: Recogida, tratamiento y eliminacion de residuos; valoracion",,,,,,,,,
"OCUPACIONES INCLUIDAS:
-  Barrenderos de parques
-  Barrenderos de calles
-  Barrenderos de estacion de tren
-  Barrenderos de aeropuerto
-  Peones limpiadores de la via publica
-  Operarios mantenedores de alcantarillado",,"OCUPACIONES AFINES NO INCLUIDAS:
-  9441: Peones del servicio de recogida de basura",,,,,,,,
"REFERENCIAS:
Cualificacion profesional (CNCP):  limpieza en espacios abiertos e instalaciones industriales: RD 1179/08, BOE 26/07/08; SEA406_1
Permisos administrativos: no requiere certificacion especifica",,,,,,,,,,
"COMPETENCIAS Y TAREAS:
Los barrenderos y afines barren y limpian calles, parques, aeropuertos, estaciones y otros lugares publicos. Entre sus tareas se incluyen:
-  barrer calles, parques, aeropuertos, estaciones y otros lugares publicos similares;
-  despejar y apilar nieve;
-  sacudir el polvo de alfombras golpeandolas con utiles especiales;
-  limpiar basura, hojas y nieve de calles y jardines.",,,,,,,,,,
"POSIBLES MENCIONES EN EL CUADRO DE ENFERMEDADES PROFESIONALES:
-  3D01: Enfermedades infecciosas y parasitarias, micosis, legionella y helmintiasis
-  4H y 4I: Enfermedades causadas por la inhalacion de sustancias de alto peso molecular (sustancias de origen  vegetal,  animal,  microorganismos,  y  sustancias  enzimaticas  de  origen  vegetal,  animal  y/o  de microorganismos)  y  sustancias  de  bajo  peso  molecular  (metales  y  sus  sales,  polvos  de  maderas, productos   farmaceuticos,   sustancias   quimico   plasticas,   aditivos,   etc.):   Rinoconjuntivitis,   Asma, Alveolitis  alergica  extrinseca,  S.  de  Disfuncion  de  la  via  aerea  reactiva,  Fibrosis  intersticial  difusa, Neumopatia intersticial difusa, Urticarias, Angioedemas y otras  de mecanismo impreciso
-  5A01  y   5B01:  Enfermedades  de  la  piel  causadas  por  sustancias  de  bajo  peso  molecular  (productos farmaceuticos,  sustancias  quimico?plasticas,  latex,  aditivos,  etc.)  sustancias  de  alto  peso  molecular (origen vegetal, animal, microorganismos, etc.)",,,,,,,,,,
Codigo CNO-11:  9443,BARRENDEROS Y AFINES,,,,,,,,,
REQUERIMIENTOS,GRADO,,,,,REQUERIMIENTOS,GRADO,,,
,1,2,3,4,,,1,2,3,4
Carga fisica,,,X,,,Carga mental,,,,
Carga biomecanica,,,,,,Comunicacion,X,,,
Columna cervical,,,X,,,Atencion al publico,X,,,
Columna dorsolumbar,,,X,,,Toma de decisiones,X,,,
Hombro,,,X,,,Atencion/complejidad,,X,,
Codo,,,X,,,Apremio,,X,,
Mano,,,X,,,Dependencia,,X,,
Cadera,,X,,,,Vision,,,,
Rodilla,,X,,,,Agudeza visual,,X,,
Tobillo/pie,,X,,,,Campo visual,,X,,
Manejo de cargas,,X,,,,Audicion,X,,,
Trabajo de precision,X,,,,,Voz,X,,,
Sedestacion,X,,,,,Sensibilidad,,,,
Bipedestacion,,,,,,Superficial,,X,,
Estatica,X,,,,,Profunda,,X,,
Dinamica,,,,X,,,,,,
Marcha por terreno irregular,,,X,,,,,,,
"Nota: la agudeza visual sera al menos de 0,4.",,,,,,,,,,
,,,,,,,,,,
POSIBLES RIESGOS  Y CIRCUNSTANCIAS ESPECIFICAS,,,,,,,,,,
"POSIBLES RIESGOS DERIVADOS DEL AMBIENTE LABORAL:
- Inhalacion de polvo, humos, gases o vapores
- Exposicion al  ruido
- Exposicion a agentes biologicos
- Exposicion a ambientes termicos o luminicos inadecuados",,,,,,,,,,
"POSIBLES RIESGOS DERIVADOS DEL MATERIAL/HERRAMIENTAS DE TRABAJO:
-  Manejo de maquinaria que origina vibraciones
-  Manejo de equipos o herramientas con elementos cortantes, punzantes o perforantes
-  Los relacionados con posturas forzadas, posturas mantenidas o manejo de cargas",,,,,,,,,,
"CIRCUNSTANCIAS ESPECIFICAS DEL MEDIO LABORAL:
-  Trabajos en intemperie",,,,,,,,,,
@ Codigo CNO-11:  9490,OTRAS OCUPACIONES ELEMENTALES,,,,,,,,,
"GPR:
D","SECTOR DE ACTIVIDAD (CNAE):
?  Pueden estar incluidos en los sectores comprendidos entre el 90 y el 93 (Seccion  de  actividades  artisticas,  recreativas  y  de  entretenimiento, segun actividad)",,,,,,,,,
"OCUPACIONES INCLUIDAS:
-  Revisores de tickets de entrada en espectaculos
-  Empleados guardarropas
-  Revisores de parquimetros
-  Ayudantes aparcacoches",,"OCUPACIONES AFINES NO INCLUIDAS:
-  5941: Vigilantes (habilitados para ir armados)
-  5942: Vigilantes (no habilitados para ir armados)
-  5942: Porteros de salas de fiesta
-  9420: Aparcacoches callejeros",,,,,,,,
"REFERENCIAS:
Cualificacion profesional (CNCP): no existe
Permisos administrativos: no requiere certificacion especifica",,,,,,,,,,
"COMPETENCIAS Y TAREAS:
Este grupo primario abarca las ocupaciones elementales no clasificadas en ningun otro epigrafe del gran grupo 9, Ocupaciones elementales. En el se incluyen, por ejemplo, quienes expiden y controlan los billetes de entrada a aparcamientos u otros lugares, recogen y entregan los articulos personales a los clientes en un guardarropa y ayudan a los clientes en los espectaculos.
Entre sus tareas se incluyen:
-  vender y controlar los billetes de entrada y los pases de los clientes en los espectaculos o controlar su identidad;
-  examinar los billetes y pases para verificar su autenticidad aplicando criterios como los relativos a su color o a la fecha de expedicion;
-  guiar a los clientes a las salidas o facilitarles otras instrucciones y prestarles ayuda en caso preciso;
-  dirigir a los clientes a los espacios de descanso, puestos de venta y telefonos;
-  dirigir a los conductores de vehiculos a las zonas de aparcamiento;
-  patrullar por las zonas de aparcamiento para prevenir los danos a los vehiculos o los robos en estos;
-  calcular las tarifas de aparcamiento y cobrarlas a los clientes;
-  asignar  vestuarios,  cabinas  o  armarios  a  los  clientes  de  gimnasios  y  establecimientos  de  banos  y similares;
-  limpian, pintan y mantienen edificios, terrenos e instalaciones, y efectuan reparaciones sencillas;
-  sustituir elementos defectuosos como bombillas",,,,,,,,,,
"POSIBLES MENCIONES EN EL CUADRO DE ENFERMEDADES PROFESIONALES:
No se contemplan de manera especifica",,,,,,,,,,
Codigo CNO-11:  9490,OTRAS OCUPACIONES ELEMENTALES,,,,,,,,,
REQUERIMIENTOS,GRADO,,,,,REQUERIMIENTOS,GRADO,,,
,1,2,3,4,,,1,2,3,4
Carga fisica,,X,,,,Carga mental,,,,
Carga biomecanica,,,,,,Comunicacion,,X,,
Columna cervical,,X,,,,Atencion al publico,,X,,
Columna dorsolumbar,,X,,,,Toma de decisiones,,X,,
Hombro,X,,,,,Atencion/complejidad,,X,,
Codo,,X,,,,Apremio,,X,,
Mano,,X,,,,Dependencia,,X,,
Cadera,,X,,,,Vision,,,,
Rodilla,,X,,,,Agudeza visual,,X,,
Tobillo/pie,,,X,,,Campo visual,,X,,
Manejo de cargas,X,,,,,Audicion,,X,,
Trabajo de precision,X,,,,,Voz,,X,,
Sedestacion,X,,,,,Sensibilidad,,,,
Bipedestacion,,,,,,Superficial,,X,,
Estatica,,,X,,,Profunda,,X,,
Dinamica,X,,,,,,,,,
Marcha por terreno irregular,,X,,,,,,,,
"Nota: la agudeza visual sera al menos de 0,4.",,,,,,,,,,
,,,,,,,,,,
POSIBLES RIESGOS  Y CIRCUNSTANCIAS ESPECIFICAS,,,,,,,,,,
"POSIBLES RIESGOS DERIVADOS DEL AMBIENTE LABORAL:
- Inhalacion de polvo, humos, gases o vapores
- Exposicion al  ruido
- Exposicion a radiaciones no ionizantes
- Exposicion a ambientes termicos o luminicos inadecuados",,,,,,,,,,
"POSIBLES RIESGOS DERIVADOS DEL MATERIAL/HERRAMIENTAS DE TRABAJO:
-  Utilizacion de pantallas de visualizacion de datos",,,,,,,,,,
"CIRCUNSTANCIAS ESPECIFICAS DEL MEDIO LABORAL:
-  Trabajo nocturno (en determinados puestos)
-  Trabajos en intemperie (en determinados puestos)",,,,,,,,,,
"Nota:  los  riesgos  mencionados  en  la  tabla  anterior  se  refieren  a  las  ocupaciones  de  revisores  de  parquimetros, aparcacoches  y  trabajos  en  intemperie.  No  se  observan  en  las  ocupaciones  de  revisores  de  espectaculos  y guardarropas.",,,,,,,,,,
@ Codigo CNO-11:  9511,"PEONES AGRICOLAS (EXCEPTO EN HUERTAS, INVERNADEROS, VIVEROS Y JARDINES",,,,,,,,,
"GPR:
A; B; C; D; M","SECTOR DE ACTIVIDAD (CNAE):
- 01: Agricultura, ganaderia, caza y servicios relacionados con las mismas",,,,,,,,,
"OCUPACIONES INCLUIDAS:
-  Peones agricolas en general
-  Peones agricolas de la aceituna
-  Recolectores de frutas
-  Vendimiadores
-  Recolectores de hortalizas en cultivo extensivo",,"OCUPACIONES AFINES NO INCLUIDAS:
- 6110: Agricultores de cultivos extensivos y los cualificados en la fruticultura
- 9512: Recolectores de fresas
- 9512: Recolectores de esparragos
- 9512: Recolectores de hortalizas
- 7894: Fumigadores
- 8321: Conductores de cosechadoras
- 8321: Operadores de maquinaria agricola",,,,,,,,
"REFERENCIAS:
Cualificacion  profesional  (CNCP):  actividades  auxiliares  en  agricultura:  RD  1228/07,  BOE  03/01/07; AGA163_1
Permisos administrativos: no requiere certificacion especifica",,,,,,,,,,
"COMPETENCIAS Y TAREAS:
Los  peones  agricolas  (excepto  en  huertas,  invernaderos,  viveros  y  jardines)  realizan  tareas  sencillas  y rutinarias en la produccion de cultivos extensivos y cultivos lenosos, tales como frutas, nueces, granos y hortalizas en explotaciones agricolas. No conducen maquinaria agricola.
Nota:  Los  peones  de  la  horticultura  y  la  jardineria  se  clasifican  en  9512,  Peones  agricolas  en  huertas, invernaderos, viveros y jardines
Entre sus tareas se incluyen:
-  cavar y apalear para limpiar zanjas o para otros fines;
-  cargar y descargar suministros, productos y otros materiales;
-  rastrillar, lanzar y apilar paja, heno y materiales similares;
-  regar, ralear y desherbar cultivos a mano o utilizando herramientas manuales;
-  recoger frutas, nueces, hortalizas y otros cultivos;
-  plantar y cosechar cultivos, tales como el arroz, a mano;
-  clasificar, ordenar, agrupar y envasar productos en recipientes;
-  realizar reparaciones menores en instalaciones, edificios, equipos y cercos.",,,,,,,,,,
"POSIBLES MENCIONES EN EL CUADRO DE ENFERMEDADES PROFESIONALES:
-  Grupo 1: Enfermedades causadas por exposicion a agentes quimicos (plaguicidas)
-  2C01:  Bursitis  cronica  de  las  sinoviales  o  de  los  tejidos  subcutaneos  de  las  zonas  de  apoyo  de  las rodillas
-  3D01: Enfermedades infecciosas y parasitarias, micosis, legionella y helmintiasis
-  4H y 4I: Enfermedades causadas por la inhalacion de sustancias de alto peso molecular (sustancias de origen  vegetal,  animal,  microorganismos,  y  sustancias  enzimaticas  de  origen  vegetal,  animal  y/o  de microorganismos)  y  sustancias  de  bajo  peso  molecular  (metales  y  sus  sales,  polvos  de  maderas, productos   farmaceuticos,   sustancias   quimico   plasticas,   aditivos,   etc.):   Rinoconjuntivitis,   Asma, Alveolitis  alergica  extrinseca,  S.  de  Disfuncion  de  la  via  aerea  reactiva,  Fibrosis  intersticial  difusa, Neumopatia intersticial difusa, Urticarias, Angioedemas y otras  de mecanismo impreciso
-  5A01,  BB01  y  5C01:  Enfermedades  de  la  piel  causadas  por  sustancias  de  bajo  peso  molecular (productos  farmaceuticos,  sustancias  quimico?plasticas,  latex,  aditivos,  etc.)  sustancias  de  alto  peso molecular (origen vegetal, animal, microorganismos, etc.) y agentes infecciosos",,,,,,,,,,
,,,,,,,,,,
Codigo CNO-11:  9511,"PEONES AGRICOLAS (EXCEPTO EN HUERTAS, INVERNADEROS, VIVEROS Y JARDINES",,,,,,,,,
REQUERIMIENTOS,GRADO,,,,,REQUERIMIENTOS,GRADO,,,
,1,2,3,4,,,1,2,3,4
Carga fisica,,,,X,,Carga mental,,,,
Carga biomecanica,,,,,,Comunicacion,X,,,
Columna cervical,,,X,,,Atencion al publico,X,,,
Columna dorsolumbar,,,,X,,Toma de decisiones,X,,,
Hombro,,,X,,,Atencion/complejidad,X,,,
Codo,,,X,,,Apremio,,X,,
Mano,,,X,,,Dependencia,,X,,
Cadera,,,X,,,Vision,,,,
Rodilla,,,X,,,Agudeza visual,,X,,
Tobillo/pie,,,,X,,Campo visual,,X,,
Manejo de cargas,,,,X,,Audicion,X,,,
Trabajo de precision,X,,,,,Voz,X,,,
Sedestacion,X,,,,,Sensibilidad,,,,
Bipedestacion,,,,,,Superficial,,X,,
Estatica,,X,,,,Profunda,,,X,
Dinamica,,,X,,,,,,,
Marcha por terreno irregular,,,X,,,,,,,
"Nota: la agudeza visual sera al menos de 0,4.",,,,,,,,,,
POSIBLES RIESGOS  Y CIRCUNSTANCIAS ESPECIFICAS,,,,,,,,,,
"POSIBLES RIESGOS DERIVADOS DEL AMBIENTE LABORAL:
-  Inhalacion de polvo, humos, gases o vapores
-  Exposicion a ambientes termicos o luminicos inadecuados
-  Exposicion a radiaciones no ionizantes
-  Exposicion a sustancias sensibilizantes
-  Exposicion a agentes biologicos",,,,,,,,,,
"POSIBLES RIESGOS DERIVADOS DEL MATERIAL/HERRAMIENTAS DE TRABAJO:
-  Manejo de maquinaria que origina vibraciones
-  Manejo de equipos o herramientas con elementos cortantes, punzantes o perforantes
-  Los relacionados con posturas forzadas, posturas mantenidas y manejo de cargas",,,,,,,,,,
"CIRCUNSTANCIAS ESPECIFICAS DEL MEDIO LABORAL:
-  Trabajos en intemperie",,,,,,,,,,
,,,,,,,,,,
@ Codigo CNO-11:  9512,"PEONES AGRICOLAS EN HUERTAS, INVERNADEROS, VIVEROS Y JARDINES",,,,,,,,,
"GPR:
A; B; C; D; M","SECTOR DE ACTIVIDAD (CNAE):
- 01: Agricultura, ganaderia, caza y servicios relacionados con las mismas",,,,,,,,,
"OCUPACIONES INCLUIDAS:
-  Peones agricolas en horticultura
-  Recolectores de fresas
-  Recolectores de esparragos
-  Recolectores de hortalizas (en cultivo intensivo)
-  Peones agricolas en jardineria
-  Peones agricolas en viveros
-  Cortadores de cesped",,"OCUPACIONES AFINES NO INCLUIDAS:
- 6120: Trabajadores cualificados en la horticultura
- 6120: Jardineros cualificados
- 9511: Recolectores de hortalizas (en cultivo extensivo)
- 7894: Fumigadores
- 8321: Conductores de cosechadoras
- 8321: Operadores de maquinaria agricola",,,,,,,,
"REFERENCIAS:
Cualificacion  profesional  (CNCP):  actividades  auxiliares  en  agricultura:  RD  1228/07,  BOE  03/01/07; AGA164_1
Permisos administrativos: no requiere certificacion especifica",,,,,,,,,,
"COMPETENCIAS Y TAREAS:
Los peones agricolas en huertas, invernaderos, viveros y jardines realizan tareas sencillas y rutinarias en operaciones de cultivo y mantenimiento de arboles, arbustos, flores y otras plantas en parques y jardines privados,  para  producir  plantulas,  bulbos  y  semillas,  o  cultivar  hortalizas  y  flores  mediante  tecnicas  de cultivo intensivo.
Entre sus tareas se incluyen:
-  cargar, descargar y mover suministros, productos y equipos;
-  preparar sitios y parcelas de jardin utilizando herramientas manuales y maquinas simples;
-  ayudar a plantar y trasplantar flores, arbustos, arboles y cesped;
-  mantener jardines por el riego, remocion de malas hierbas y el corte de cesped;
-  limpiar jardines y quitar la basura;
-  ayudar en la propagacion, plantacion y colocacion en macetas de semillas, bulbos y esquejes;
-  cuidar plantas mediante el riego y remocion de malas hierbas a mano;
-  cosechar y envasar plantas para la venta y su transporte;
-  realizar reparaciones menores en instalaciones, edificios, equipos y cercos.",,,,,,,,,,
"POSIBLES MENCIONES EN EL CUADRO DE ENFERMEDADES PROFESIONALES:
-  Grupo 1: Enfermedades causadas por exposicion a agentes quimicos (plaguicidas)
-  2C01:  Bursitis  cronica  de  las  sinoviales  o  de  los  tejidos  subcutaneos  de  las  zonas  de  apoyo  de  las rodillas
-  3B01:  Enfermedades  infecciosas  o  parasitarias  transmitidas  al  hombre  por  los  animales  o  por  sus productos y cadaveres
-  4H y 4I: Enfermedades causadas por la inhalacion de sustancias de alto peso molecular (sustancias de origen  vegetal,  animal,  microorganismos,  y  sustancias  enzimaticas  de  origen  vegetal,  animal  y/o  de microorganismos)  y  sustancias  de  bajo  peso  molecular  (metales  y  sus  sales,  polvos  de  maderas, productos   farmaceuticos,   sustancias   quimico   plasticas,   aditivos,   etc.):   Rinoconjuntivitis,   Asma, Alveolitis  alergica  extrinseca,  S.  de  Disfuncion  de  la  via  aerea  reactiva,  Fibrosis  intersticial  difusa, Neumopatia intersticial difusa, Urticarias, Angioedemas y otras  de mecanismo impreciso
-  5A01,  BB01  y  5C01:  Enfermedades  de  la  piel  causadas  por  sustancias  de  bajo  peso  molecular (productos  farmaceuticos,  sustancias  quimico?plasticas,  latex,  aditivos,  etc.)  sustancias  de  alto  peso molecular (origen vegetal, animal, microorganismos, etc.) y agentes infecciosos",,,,,,,,,,
Codigo CNO-11:  9512,"PEONES AGRICOLAS EN HUERTAS, INVERNADEROS, VIVEROS Y JARDINES",,,,,,,,,
REQUERIMIENTOS,GRADO,,,,,REQUERIMIENTOS,GRADO,,,
,1,2,3,4,,,1,2,3,4
Carga fisica,,,,X,,Carga mental,,,,
Carga biomecanica,,,,,,Comunicacion,X,,,
Columna cervical,,,X,,,Atencion al publico,X,,,
Columna dorsolumbar,,,,X,,Toma de decisiones,X,,,
Hombro,,,X,,,Atencion/complejidad,X,,,
Codo,,,X,,,Apremio,,X,,
Mano,,,X,,,Dependencia,,X,,
Cadera,,,X,,,Vision,,,,
Rodilla,,,X,,,Agudeza visual,,X,,
Tobillo/pie,,,,X,,Campo visual,,X,,
Manejo de cargas,,,,X,,Audicion,X,,,
Trabajo de precision,X,,,,,Voz,X,,,
Sedestacion,X,,,,,Sensibilidad,,,,
Bipedestacion,,,,,,Superficial,,X,,
Estatica,,X,,,,Profunda,,,X,
Dinamica,,,X,,,,,,,
Marcha por terreno irregular,,,X,,,,,,,
"Nota: la agudeza visual sera al menos de 0,4.",,,,,,,,,,
,,,,,,,,,,
POSIBLES RIESGOS  Y CIRCUNSTANCIAS ESPECIFICAS,,,,,,,,,,
"POSIBLES RIESGOS DERIVADOS DEL AMBIENTE LABORAL:
-  Inhalacion de polvo, humos, gases o vapores
-  Exposicion a ambientes termicos o luminicos inadecuados
-  Exposicion a radiaciones no ionizantes
-  Exposicion a sustancias sensibilizantes
-  Exposicion a agentes biologicos",,,,,,,,,,
"POSIBLES RIESGOS DERIVADOS DEL MATERIAL/HERRAMIENTAS DE TRABAJO:
-  Manejo de maquinaria que origina vibraciones
-  Manejo de equipos o herramientas con elementos cortantes, punzantes o perforantes
-  Los relacionados con posturas forzadas, posturas mantenidas y manejo de cargas",,,,,,,,,,
"CIRCUNSTANCIAS ESPECIFICAS DEL MEDIO LABORAL:
-  Trabajos en intemperie",,,,,,,,,,
@ Codigo CNO-11:  9520,PEONES GANADEROS,,,,,,,,,
"GPR:
A; B; C; D; M","SECTOR DE ACTIVIDAD (CNAE):
- 01: Agricultura, ganaderia, caza y servicios relacionados con las mismas",,,,,,,,,
"OCUPACIONES INCLUIDAS:
-  Peones ganaderos  en explotaciones de bovino/ovino
-  Peones ganaderos  en explotaciones de porcino
-  Peones en explotaciones de aves y conejos
-  Mozos de cuadra
-  Peones de limpieza y alimentacion del ganado
-  Recogedores de huevos
-  Peones de granja cinegetica",,"OCUPACIONES AFINES NO INCLUIDAS:
- 6201: Ganaderos criadores de bovino
- 6202: Ganaderos criadores de ovino
- 6203: Ganaderos criadores de porcino
- 6204: Apicultores
- 6205: Criadores de aves y conejos
- 6209: Criadores de perros y gatos
-  6202: Pastores de ovejas",,,,,,,,
"REFERENCIAS:
Cualificacion   profesional   (CNCP):   actividades   auxiliares   en   ganaderia:   RD   665/07,   BOE   13/06/07; AGA224_1
Permisos administrativos: no requiere certificacion especifica",,,,,,,,,,
"COMPETENCIAS Y TAREAS:
Los peones ganaderos realizan tareas sencillas y rutinarias en la produccion de animales, incluidas las aves de corral y los insectos.
Entre sus tareas se incluyen:
-  cavar y apalear para limpiar zanjas o para otros fines;
-  cargar y descargar suministros, productos y otros materiales;
-  alimentar, dar de beber y asear animales y mantener sus establos limpios;
-  vigilar al  ganado y presentar informes sobre su estado;
-  ayudar  al  mantenimiento  de  la  salud  y  bienestar  del  ganado;  ayudar  con  el  pastoreo,  conduccion  y separacion del ganado para el ordeno, el transporte para su esquila o el sacrificio y entre pasturas;
-  recoger huevos y colocarlos en incubadoras;
-  rastrillar, lanzar, apilar y almacenar heno, paja y otros tipos de alimentos para animales y alojarlos;
-  clasificar, ordenar y envasar los productos en recipientes;
-  realizacion reparaciones menores en instalaciones, edificios, equipos y cercos.",,,,,,,,,,
